date,cases,tests,cases_per_100k,deaths,covid_patients,covid_ICU,non_covid_ICU,unoccupied_ICU_beds,covid_ventilator,non_covid_ventilator,total_ventilated,covid_beds,non_covid_beds,awaiting_admission,unoccupied_beds,care_homes_outbreaks
2020-10-12,1029,3631,54.338642220438516,5,297,22,59,17,15,45,60,163,3035,0,482,46
2020-10-13,1018,3528,53.75776266317435,4,316,23,63,12,15,47,62,178,2972,0,525,53
2020-10-14,1005,3361,53.07126864095307,2,331,24,69,13,17,41,58,211,2885,0,615,56
2020-10-15,1026,3068,54.180220523002824,4,349,24,57,21,17,38,55,224,2829,0,602,64
2020-10-16,911,2980,48.1073887879684,2,373,26,57,21,20,40,60,240,2680,0,727,72
2020-10-17,792,2449,41.82332812301973,3,407,27,56,20,22,39,61,238,2730,0,629,72
2020-10-18,750,2233,39.605424358920196,7,433,30,54,18,23,41,64,NA,NA,NA,NA,72
2020-10-19,989,3203,52.226352921296105,4,444,29,56,19,25,42,67,299,2341,208,0,80
2020-10-20,1004,3128,53.0184614084745,3,464,29,53,16,25,40,65,327,2435,198,5,84
2020-10-21,1053,2973,55.60601579992396,6,464,32,59,17,26,38,64,342,2438,180,0,83
2020-10-22,1013,2874,53.49372650078155,4,482,33,51,30,23,29,52,346,2421,130,33,83
2020-10-23,817,2521,43.143508934983736,6,498,34,57,19,25,30,55,355,2386,151,27,92
2020-10-24,687,1989,36.278568712770905,8,526,34,54,17,27,35,62,369,2346,124,90,92
2020-10-25,648,1691,34.21908664610705,6,546,37,53,15,27,38,65,387,2298,125,116,92
2020-10-26,855,2762,45.150183769169026,11,546,39,60,9,30,39,69,426,2342,207,0,99
2020-10-27,781,2525,41.242448565755566,10,558,38,54,14,33,34,67,445,2313,221,0,105
2020-10-28,719,2199,37.96840015208483,9,552,44,53,13,37,37,74,446,2266,185,20,100
2020-10-29,653,2079,34.48312280849985,14,565,44,56,19,39,40,79,448,2223,140,90,105
2020-10-30,658,1989,34.74715897089265,9,560,43,61,14,38,41,79,449,2160,131,128,109
2020-10-31,502,1521,26.50923070423725,7,580,48,53,11,41,35,76,435,2151,95,188,109
2020-11-01,438,1261,23.129567825609396,10,595,48,51,12,41,35,76,462,2119,108,164,109
2020-11-02,664,2231,35.06400236576401,5,607,52,52,16,42,36,78,486,2110,170,101,120
2020-11-03,625,2180,33.004520299100164,12,614,51,54,15,44,35,79,492,2171,236,0,117
2020-11-04,559,2014,29.519242955515185,10,609,50,55,20,42,41,83,494,2172,207,0,120
2020-11-05,532,1979,28.093447678594057,7,604,49,55,22,42,37,79,489,2149,172,58,126
2020-11-06,470,1853,24.819399264923323,15,595,49,61,31,39,39,78,478,2157,134,101,126
2020-11-07,435,1498,22.971146128173714,7,602,53,60,22,38,39,77,446,2127,85,226,126
2020-11-08,403,1251,21.281314688859787,10,629,55,55,25,41,39,80,458,2192,94,164,126
2020-11-09,624,2264,32.95171306662161,10,625,55,60,26,44,45,89,467,2204,159,40,139
2020-11-10,656,2393,34.641544505935535,8,648,50,63,26,39,45,84,466,2193,175,38,146
2020-11-11,589,2073,31.103459929871992,13,647,47,60,34,35,47,82,491,2190,200,0,143
2020-11-12,529,1873,27.93502598115838,10,639,46,65,26,30,49,79,499,2181,193,0,144
2020-11-13,446,1834,23.552025685437876,11,620,44,64,28,34,46,80,492,2177,170,48,147
2020-11-14,401,1521,21.175700223902666,13,622,49,62,26,39,39,78,467,2160,100,177,147
2020-11-15,357,1361,18.852181994846013,13,633,51,61,12,40,44,84,474,2158,129,127,147
2020-11-16,562,2118,29.67766465295087,9,646,45,65,21,37,43,80,477,2201,204,14,154
2020-11-17,553,2133,29.202399560643826,11,635,44,61,27,35,40,75,480,2250,251,0,165
2020-11-18,420,1949,22.17903764099531,10,634,43,65,25,37,42,79,471,2247,202,10,166
2020-11-19,335,1648,17.690422880317687,13,628,42,66,28,32,35,67,472,2266,157,40,166
2020-11-20,357,1716,18.852181994846013,13,614,38,58,28,28,33,61,462,2282,113,82,143
2020-11-21,283,1224,14.944446791432554,8,626,41,60,23,31,40,71,434,2240,91,144,143
2020-11-22,262,1129,13.83549490938279,6,635,40,53,29,28,33,61,456,2212,87,137,143
2020-11-23,357,1813,18.852181994846013,8,611,37,56,31,30,33,63,465,2226,144,31,146
2020-11-24,320,1737,16.898314393139284,7,607,37,61,25,29,31,60,442,2238,157,60,142
2020-11-25,400,1804,21.122892991424106,10,608,36,56,30,30,34,64,416,2291,143,39,140
2020-11-26,316,1599,16.687085463225046,8,595,39,60,22,33,39,72,412,2221,128,132,139
2020-11-27,313,1610,16.52866376578936,11,589,37,66,17,30,39,69,403,2277,130,73,142
2020-11-28,324,1194,17.109543323053526,11,597,33,69,16,29,42,71,378,2241,84,191,142
2020-11-29,246,1109,12.990579189725825,8,618,35,69,12,29,45,74,391,2236,83,184,142
2020-11-30,478,2112,25.241857124751807,12,617,37,59,15,29,40,69,399,2294,174,11,131
2020-12-01,380,1941,20.0667483418529,7,613,38,62,15,29,40,69,385,2312,165,34,128
2020-12-02,398,1858,21.017278526466985,8,594,37,65,16,29,35,64,397,2322,180,2,128
2020-12-03,463,1881,24.4497486375734,6,593,38,64,18,27,32,59,375,2312,185,0,119
2020-12-04,410,1798,21.65096531620971,7,600,35,62,19,24,30,54,367,2330,166,16,114
2020-12-05,369,1467,19.48586878458874,12,608,33,69,17,24,36,60,377,2261,137,117,114
2020-12-06,348,1401,18.37691690253897,11,621,30,64,21,24,29,53,386,2309,148,33,114
2020-12-07,450,2158,23.763254615352118,17,617,29,67,18,21,34,55,401,2349,206,0,115
2020-12-08,444,2107,23.44641122048076,7,634,28,68,21,20,36,56,393,2348,195,0,109
2020-12-09,432,2083,22.812724430738037,9,612,31,61,22,24,39,63,388,2391,195,0,107
2020-12-10,483,2078,25.505893287144605,13,615,29,62,20,22,32,54,385,2376,172,7,107
2020-12-11,494,1829,26.086772844408767,9,600,28,69,20,23,38,61,374,2375,200,0,110
2020-12-12,341,1373,18.00726627518905,7,618,27,70,16,23,44,67,371,2340,146,60,110
2020-12-13,380,1351,20.0667483418529,5,638,29,64,12,24,44,68,380,2336,151,44,110
2020-12-14,549,2390,28.991170630729588,6,652,31,65,18,24,37,61,398,2383,218,0,113
2020-12-15,505,2366,26.667652401672935,6,664,33,69,12,24,49,73,415,2385,262,0,87
2020-12-16,588,2377,31.05065269739344,13,662,32,68,14,25,45,70,423,2377,250,0,87
2020-12-17,576,2137,30.41696590765071,14,644,32,66,21,26,43,69,416,2392,192,0,86
2020-12-18,512,2131,27.03730302902286,10,634,31,65,20,26,41,67,403,2365,177,0,82
2020-12-19,463,1929,24.4497486375734,15,642,30,66,16,23,45,68,391,2315,113,116,82
2020-12-20,469,2120,24.766592032444763,12,658,30,67,13,24,47,71,390,2311,98,137,82
2020-12-21,682,3229,36.0145325503781,17,663,30,59,23,24,31,55,412,2295,196,0,87
2020-12-22,693,3124,36.59541210764226,10,653,30,62,24,23,41,64,407,2322,159,7,86
2020-12-23,759,3058,40.08068945122724,15,643,31,59,26,22,32,54,408,2242,143,70,86
2020-12-24,586,1978,30.945038232436314,15,630,30,59,22,22,32,54,395,2091,103,237,83
2020-12-25,320,791,16.898314393139284,7,647,30,59,22,NA,NA,NA,NA,0,0,0,83
2020-12-26,682,1745,36.0145325503781,10,679,33,51,28,22,24,46,NA,0,0,0,83
2020-12-27,1030,2427,54.39144945291707,14,712,33,51,28,NA,NA,NA,NA,0,0,0,83
2020-12-28,1317,2912,69.54712517426387,8,740,32,56,28,23,28,51,NA,0,0,0,92
2020-12-29,2179,4922,115.06695957078281,11,778,34,52,21,24,33,57,457,2193,149,112,96
2020-12-30,2110,4536,111.42326052976216,13,804,35,53,23,24,29,53,467,2232,212,6,105
2020-12-31,1631,3680,86.12859617253179,10,795,34,53,26,27,34,61,478,2236,206,30,107
2021-01-01,1174,2588,61.995690929829756,13,828,34,53,26,NA,NA,NA,NA,0,0,0,107
2021-01-02,1831,4059,96.69004266824385,14,855,35,55,23,25,32,57,489,2226,114,126,107
